present_time collisions collision_rate
403.100000 0 0
404.100000 0 0
405.100000 0 0
406.100000 0 0
407.100000 0 0
408.100000 0 0
409.100000 0 0
410.100000 0 0
411.100000 0 0
412.100000 0 0
413.100000 0 0
414.100000 0 0
415.100000 0 0
416.100000 0 0
417.100000 0 0
418.100000 0 0
419.100000 0 0
420.100000 0 0
421.100000 0 0
422.100000 0 0
423.100000 0 0
424.100000 0 0
425.100000 0 0
426.100000 0 0
427.100000 0 0
428.100000 0 0
429.100000 0 0
430.100000 0 0
431.100000 0 0
432.100000 0 0
433.100000 0 0
434.100000 0 0
435.100000 0 0
436.100000 0 0
437.100000 0 0
438.100000 0 0
439.100000 0 0
440.100000 0 0
441.100000 0 0
442.100000 0 0
443.100000 0 0
444.100000 0 0
445.100000 0 0
446.100000 0 0
447.100000 0 0
448.100000 0 0
449.100000 0 0
450.100000 0 0
451.100000 0 0
452.100000 0 0
453.100000 0 0
454.100000 0 0
455.100000 0 0
456.100000 0 0
457.100000 0 0
458.100000 0 0
459.100000 0 0
460.100000 0 0
461.100000 0 0
462.100000 0 0
463.100000 0 0
464.100000 0 0
465.100000 0 0
466.100000 0 0
467.100000 0 0
468.100000 0 0
469.100000 0 0
470.100000 0 0
471.100000 0 0
472.100000 0 0
473.100000 0 0
474.100000 0 0
475.100000 0 0
476.100000 0 0
477.100000 0 0
478.100000 0 0
479.100000 0 0
480.100000 0 0
481.100000 0 0
482.100000 0 0
483.100000 0 0
484.100000 0 0
485.100000 0 0
486.100000 0 0
487.100000 0 0
488.100000 0 0
489.100000 0 0
490.100000 0 0
491.100000 0 0
492.100000 0 0
493.100000 0 0
494.100000 0 0
495.100000 0 0
496.100000 0 0
497.100000 0 0
498.100000 0 0
499.100000 0 0
500.100000 0 0
501.100000 0 0
502.100000 0 0
503.100000 0 0
504.100000 0 0
505.100000 0 0
506.100000 0 0
507.100000 0 0
508.100000 0 0
509.100000 0 0
510.100000 0 0
511.100000 0 0
512.100000 0 0
513.100000 0 0
514.100000 0 0
515.100000 0 0
516.100000 0 0
517.100000 0 0
518.100000 0 0
519.100000 0 0
520.100000 0 0
521.100000 0 0
522.100000 0 0
523.100000 0 0
524.100000 0 0
525.100000 0 0
526.100000 0 0
527.100000 0 0
528.100000 0 0
529.100000 0 0
530.100000 0 0
531.100000 0 0
532.100000 0 0
533.100000 0 0
534.100000 0 0
535.100000 0 0
536.100000 0 0
537.100000 0 0
538.100000 0 0
539.100000 0 0
540.100000 0 0
541.100000 0 0
542.100000 0 0
543.100000 0 0
544.100000 0 0
545.100000 0 0
546.100000 0 0
547.100000 0 0
548.100000 0 0
549.100000 0 0
550.100000 0 0
551.100000 0 0
552.100000 0 0
553.100000 0 0
554.100000 0 0
555.100000 0 0
556.100000 0 0
557.100000 0 0
558.100000 0 0
559.100000 0 0
560.100000 0 0
561.100000 0 0
562.100000 0 0
563.100000 0 0
564.100000 0 0
565.100000 0 0
566.100000 0 0
567.100000 0 0
568.100000 0 0
569.100000 0 0
570.100000 0 0
571.100000 0 0
572.100000 0 0
573.100000 0 0
574.100000 0 0
575.100000 0 0
576.100000 0 0
577.100000 0 0
578.100000 0 0
579.100000 0 0
580.100000 0 0
581.100000 0 0
582.100000 0 0
583.100000 0 0
584.100000 0 0
585.100000 0 0
586.100000 0 0
587.100000 0 0
588.100000 0 0
589.100000 0 0
590.100000 0 0
591.100000 0 0
592.100000 0 0
593.100000 0 0
594.100000 0 0
595.100000 0 0
596.100000 0 0
597.100000 0 0
598.100000 0 0
599.100000 0 0
600.100000 0 0
601.100000 0 0
602.100000 0 0
603.100000 0 0
604.100000 0 0
605.100000 0 0
606.100000 0 0
607.100000 0 0
608.100000 0 0
609.100000 0 0
610.100000 0 0
611.100000 0 0
612.100000 0 0
613.100000 0 0
614.100000 0 0
615.100000 0 0
616.100000 0 0
617.100000 0 0
618.100000 0 0
619.100000 0 0
620.100000 0 0
621.100000 0 0
622.100000 0 0
623.100000 0 0
624.100000 0 0
625.100000 0 0
626.100000 0 0
627.100000 0 0
628.100000 0 0
629.100000 0 0
630.100000 0 0
631.100000 0 0
632.100000 0 0
633.100000 0 0
634.100000 0 0
635.100000 0 0
636.100000 0 0
637.100000 0 0
638.100000 0 0
639.100000 0 0
640.100000 0 0
641.100000 0 0
642.100000 0 0
643.100000 0 0
644.100000 0 0
645.100000 0 0
646.100000 0 0
647.100000 0 0
648.100000 0 0
649.100000 0 0
650.100000 0 0
651.100000 0 0
652.100000 0 0
653.100000 0 0
654.100000 0 0
655.100000 0 0
656.100000 0 0
657.100000 0 0
658.100000 0 0
659.100000 0 0
660.100000 0 0
661.100000 0 0
662.100000 0 0
663.100000 0 0
664.100000 0 0
665.100000 0 0
666.100000 0 0
667.100000 0 0
668.100000 0 0
669.100000 0 0
670.100000 0 0
671.100000 0 0
672.100000 0 0
673.100000 0 0
674.100000 0 0
675.100000 0 0
676.100000 0 0
677.100000 0 0
678.100000 0 0
679.100000 0 0
680.100000 0 0
681.100000 0 0
682.100000 0 0
683.100000 0 0
684.100000 0 0
685.100000 0 0
686.100000 0 0
687.100000 0 0
688.100000 0 0
689.100000 0 0
690.100000 0 0
691.100000 0 0
692.100000 0 0
693.100000 0 0
694.100000 0 0
695.100000 0 0
696.100000 0 0
697.100000 0 0
698.100000 0 0
699.100000 0 0
700.100000 0 0
701.100000 0 0
702.100000 0 0
703.100000 0 0
704.100000 0 0
705.100000 0 0
706.100000 0 0
707.100000 0 0
708.100000 0 0
709.100000 0 0
710.100000 0 0
711.100000 0 0
712.100000 0 0
713.100000 0 0
714.100000 0 0
715.100000 0 0
716.100000 0 0
717.100000 0 0
718.100000 0 0
719.100000 0 0
720.100000 0 0
721.100000 0 0
722.100000 0 0
723.100000 0 0
724.100000 0 0
725.100000 0 0
726.100000 0 0
727.100000 0 0
728.100000 0 0
729.100000 0 0
730.100000 0 0
731.100000 0 0
732.100000 0 0
733.100000 0 0
734.100000 0 0
735.100000 0 0
736.100000 0 0
737.100000 0 0
738.100000 0 0
739.100000 0 0
740.100000 0 0
741.100000 0 0
742.100000 0 0
743.100000 0 0
744.100000 0 0
745.100000 0 0
746.100000 0 0
747.100000 0 0
748.100000 0 0
749.100000 0 0
750.100000 0 0
751.100000 0 0
752.100000 0 0
753.100000 0 0
754.100000 0 0
755.100000 0 0
756.100000 0 0
757.100000 0 0
758.100000 0 0
759.100000 0 0
760.100000 0 0
761.100000 0 0
762.100000 0 0
763.100000 0 0
764.100000 0 0
765.100000 0 0
766.100000 0 0
767.100000 0 0
768.100000 0 0
769.100000 0 0
770.100000 0 0
771.100000 0 0
772.100000 0 0
773.100000 0 0
774.100000 0 0
775.100000 0 0
776.100000 0 0
777.100000 0 0
778.100000 0 0
779.100000 0 0
780.100000 0 0
781.100000 0 0
782.100000 0 0
783.100000 0 0
784.100000 0 0
785.100000 0 0
786.100000 0 0
787.100000 0 0
788.100000 0 0
789.100000 0 0
790.100000 0 0
791.100000 0 0
792.100000 0 0
793.100000 0 0
794.100000 0 0
795.100000 0 0
796.100000 0 0
797.100000 0 0
798.100000 0 0
799.100000 0 0
800.100000 0 0
801.100000 0 0
802.100000 0 0
803.100000 0 0
804.100000 0 0
805.100000 0 0
806.100000 0 0
807.100000 0 0
808.100000 0 0
809.100000 0 0
810.100000 0 0
811.100000 0 0
812.100000 0 0
813.100000 0 0
814.100000 0 0
815.100000 0 0
816.100000 0 0
817.100000 0 0
818.100000 0 0
819.100000 0 0
820.100000 0 0
821.100000 0 0
822.100000 0 0
823.100000 0 0
824.100000 0 0
825.100000 0 0
826.100000 0 0
827.100000 0 0
828.100000 0 0
829.100000 0 0
830.100000 0 0
831.100000 0 0
832.100000 0 0
833.100000 0 0
834.100000 0 0
835.100000 0 0
836.100000 0 0
837.100000 0 0
838.100000 0 0
839.100000 0 0
840.100000 0 0
841.100000 0 0
842.100000 0 0
843.100000 0 0
844.100000 0 0
845.100000 0 0
846.100000 0 0
847.100000 0 0
848.100000 0 0
849.100000 0 0
850.100000 0 0
851.100000 0 0
852.100000 0 0
853.100000 0 0
854.100000 0 0
855.100000 0 0
856.100000 0 0
857.100000 0 0
858.100000 0 0
859.100000 0 0
860.100000 0 0
861.100000 0 0
862.100000 0 0
863.100000 0 0
864.100000 0 0
865.100000 0 0
866.100000 0 0
867.100000 0 0
868.100000 0 0
869.100000 0 0
870.100000 0 0
871.100000 0 0
872.100000 0 0
873.100000 0 0
874.100000 0 0
875.100000 0 0
876.100000 0 0
877.100000 0 0
878.100000 0 0
879.100000 0 0
880.100000 0 0
881.100000 0 0
882.100000 0 0
883.100000 0 0
884.100000 0 0
885.100000 0 0
886.100000 0 0
887.100000 0 0
888.100000 0 0
889.100000 0 0
890.100000 0 0
891.100000 0 0
892.100000 0 0
893.100000 0 0
894.100000 0 0
895.100000 0 0
896.100000 0 0
897.100000 0 0
898.100000 0 0
899.100000 0 0
900.100000 0 0
901.100000 0 0
902.100000 0 0
903.100000 0 0
904.100000 0 0
905.100000 0 0
906.100000 0 0
907.100000 0 0
908.100000 0 0
909.100000 0 0
910.100000 0 0
911.100000 0 0
912.100000 0 0
913.100000 0 0
914.100000 0 0
915.100000 0 0
916.100000 0 0
917.100000 0 0
918.100000 0 0
919.100000 0 0
920.100000 0 0
921.100000 0 0
922.100000 0 0
923.100000 0 0
924.100000 0 0
925.100000 0 0
926.100000 0 0
927.100000 0 0
928.100000 0 0
929.100000 0 0
930.100000 0 0
931.100000 0 0
932.100000 0 0
933.100000 0 0
934.100000 0 0
935.100000 0 0
936.100000 0 0
937.100000 0 0
938.100000 0 0
939.100000 0 0
940.100000 0 0
941.100000 0 0
942.100000 0 0
943.100000 0 0
944.100000 0 0
945.100000 0 0
946.100000 0 0
947.100000 0 0
948.100000 0 0
949.100000 0 0
950.100000 0 0
951.100000 0 0
952.100000 0 0
953.100000 0 0
954.100000 0 0
955.100000 0 0
956.100000 0 0
957.100000 0 0
958.100000 0 0
959.100000 0 0
960.100000 0 0
961.100000 0 0
962.100000 0 0
963.100000 0 0
964.100000 0 0
965.100000 0 0
966.100000 0 0
967.100000 0 0
968.100000 0 0
969.100000 0 0
970.100000 0 0
971.100000 0 0
972.100000 0 0
973.100000 0 0
974.100000 0 0
975.100000 0 0
976.100000 0 0
977.100000 0 0
978.100000 0 0
979.100000 0 0
980.100000 0 0
981.100000 0 0
982.100000 0 0
983.100000 0 0
984.100000 0 0
985.100000 0 0
986.100000 0 0
987.100000 0 0
988.100000 0 0
989.100000 0 0
990.100000 0 0
991.100000 0 0
992.100000 0 0
993.100000 0 0
994.100000 0 0
995.100000 0 0
996.100000 0 0
997.100000 0 0
998.100000 0 0
999.100000 0 0
